risk_id,process,risk_type,events_last_3y,total_loss_last_3y,controls_level,critical_flag,freq_annual,severity_avg,el_annual,controls_level_num,freq_annual_adj,el_annual_adj
38,Onboarding,Cumplimiento,5,21684811.7,Bajo,0,1.6666666666666667,4336962.4,7228270.666666668,5,2.166666666666667,9396751.866666669
39,Onboarding,Operativo,2,6163166.84,Bajo,0,0.6666666666666666,3081583.5,2054389.0,5,0.8666666666666667,2670705.7
40,Reclamaciones,Reputacional,0,0.0,Bajo,0,0.0,0.0,0.0,5,0.0,0.0
41,Reclamaciones,Operativo,1,880589.7,Alto,0,0.3333333333333333,880590.0,293530.0,1,0.2333333333333333,205470.99999999997
42,Reclamaciones,Operativo,2,818468.52,Bajo,0,0.6666666666666666,409234.5,272823.0,5,0.8666666666666667,354669.9
43,Credito,Cumplimiento,6,4058881.44,Medio,0,2.0,676480.1666666666,1352960.3333333333,3,2.0,1352960.3333333333
44,Pagos,Reputacional,2,2428101.54,Bajo,0,0.6666666666666666,1214051.0,809367.3333333333,5,0.8666666666666667,1052177.5333333334
45,Pagos,Reputacional,3,5322615.18,Medio,0,1.0,1774205.0,1774205.0,3,1.0,1774205.0
46,Pagos,Cumplimiento,1,1966456.68,Alto,0,0.3333333333333333,1966457.0,655485.6666666666,1,0.2333333333333333,458839.9666666666
47,Pagos,Cumplimiento,4,7187906.66,Medio,0,1.3333333333333333,1796976.75,2395969.0,3,1.3333333333333333,2395969.0
48,Reclamaciones,Reputacional,3,3814113.38,Medio,0,1.0,1271371.0,1271371.0,3,1.0,1271371.0
49,Credito,Reputacional,6,15585892.85,Medio,0,2.0,2597648.8333333335,5195297.666666667,3,2.0,5195297.666666667
50,Credito,Cumplimiento,4,16575607.72,Alto,0,1.3333333333333333,4143902.0,5525202.666666666,1,0.9333333333333332,3867641.866666666
51,Reclamaciones,Operativo,4,5882189.35,Bajo,0,1.3333333333333333,1470547.25,1960729.6666666665,5,1.7333333333333334,2548948.566666667
52,Credito,Operativo,6,28306178.36,Bajo,0,2.0,4717696.333333333,9435392.666666666,5,2.6,12266010.466666667
53,Reclamaciones,Cumplimiento,0,0.0,Alto,0,0.0,0.0,0.0,1,0.0,0.0
54,Pagos,Operativo,2,1785289.27,Medio,1,0.6666666666666666,892644.5,595096.3333333333,3,0.6666666666666666,595096.3333333333
55,Reclamaciones,Cumplimiento,3,11858256.56,Bajo,0,1.0,3952752.3333333335,3952752.3333333335,5,1.3,5138578.033333334
56,Pagos,Operativo,3,8746434.52,Alto,0,1.0,2915478.3333333335,2915478.3333333335,1,0.7,2040834.8333333333
57,Pagos,Operativo,6,17257315.65,Bajo,0,2.0,2876219.3333333335,5752438.666666667,5,2.6,7478170.266666668
58,Onboarding,Reputacional,3,6048328.62,Alto,0,1.0,2016109.6666666667,2016109.6666666667,1,0.7,1411276.7666666666
59,Reclamaciones,Reputacional,4,10222598.78,Medio,0,1.3333333333333333,2555649.75,3407533.0,3,1.3333333333333333,3407533.0
60,Onboarding,Operativo,2,4092352.02,Bajo,0,0.6666666666666666,2046176.0,1364117.3333333333,5,0.8666666666666667,1773352.5333333334
61,Reclamaciones,Operativo,3,8234069.5,Alto,0,1.0,2744690.0,2744690.0,1,0.7,1921282.9999999998
62,Reclamaciones,Reputacional,1,3176955.26,Bajo,0,0.3333333333333333,3176955.0,1058985.0,5,0.43333333333333335,1376680.5
63,Onboarding,Reputacional,2,6808177.3,Bajo,0,0.6666666666666666,3404088.5,2269392.333333333,5,0.8666666666666667,2950210.033333333
64,Onboarding,Reputacional,5,13545789.22,Bajo,0,1.6666666666666667,2709157.8,4515263.0,5,2.166666666666667,5869841.9
65,Reclamaciones,Cumplimiento,1,3634968.13,Bajo,1,0.3333333333333333,3634968.0,1211656.0,5,0.43333333333333335,1575152.8
66,Credito,Operativo,1,792262.44,Alto,0,0.3333333333333333,792262.0,264087.3333333333,1,0.2333333333333333,184861.1333333333
67,Pagos,Reputacional,3,3416142.62,Medio,0,1.0,1138714.3333333333,1138714.3333333333,3,1.0,1138714.3333333333
68,Onboarding,Operativo,3,12335404.56,Alto,0,1.0,4111801.6666666665,4111801.6666666665,1,0.7,2878261.1666666665
69,Pagos,Cumplimiento,4,6721548.37,Alto,0,1.3333333333333333,1680387.0,2240516.0,1,0.9333333333333332,1568361.2
70,Credito,Cumplimiento,2,424359.48,Alto,0,0.6666666666666666,212179.5,141453.0,1,0.4666666666666666,99017.09999999999
71,Credito,Reputacional,4,3414306.53,Medio,0,1.3333333333333333,853576.75,1138102.3333333333,3,1.3333333333333333,1138102.3333333333
72,Credito,Cumplimiento,5,5978553.65,Bajo,0,1.6666666666666667,1195710.8,1992851.3333333335,5,2.166666666666667,2590706.733333334
73,Onboarding,Operativo,4,19163528.6,Bajo,0,1.3333333333333333,4790882.25,6387843.0,5,1.7333333333333334,8304195.9
74,Credito,Reputacional,1,2907903.0,Bajo,0,0.3333333333333333,2907903.0,969301.0,5,0.43333333333333335,1260091.3
75,Onboarding,Operativo,2,9340761.26,Medio,0,0.6666666666666666,4670380.5,3113587.0,3,0.6666666666666666,3113587.0
76,Credito,Operativo,3,8754901.25,Bajo,0,1.0,2918300.3333333335,2918300.3333333335,5,1.3,3793790.4333333336
77,Pagos,Cumplimiento,1,2448836.76,Medio,1,0.3333333333333333,2448837.0,816279.0,3,0.3333333333333333,816279.0
78,Pagos,Cumplimiento,0,0.0,Bajo,0,0.0,0.0,0.0,5,0.0,0.0
79,Reclamaciones,Cumplimiento,5,15356088.14,Bajo,0,1.6666666666666667,3071217.6,5118696.0,5,2.166666666666667,6654304.800000001
80,Pagos,Cumplimiento,7,5474492.24,Alto,0,2.3333333333333335,782070.2857142857,1824830.6666666667,1,1.6333333333333333,1277381.4666666666
81,Reclamaciones,Cumplimiento,3,13504445.92,Medio,0,1.0,4501482.0,4501482.0,3,1.0,4501482.0
82,Pagos,Reputacional,4,16654915.14,Alto,0,1.3333333333333333,4163728.75,5551638.333333333,1,0.9333333333333332,3886146.833333333
83,Onboarding,Operativo,4,6623616.38,Alto,0,1.3333333333333333,1655904.0,2207872.0,1,0.9333333333333332,1545510.4
84,Pagos,Operativo,3,14306123.66,Alto,1,1.0,4768708.0,4768708.0,1,0.7,3338095.5999999996
85,Reclamaciones,Operativo,2,8286967.52,Medio,0,0.6666666666666666,4143484.0,2762322.6666666665,3,0.6666666666666666,2762322.6666666665
86,Reclamaciones,Operativo,0,0.0,Medio,1,0.0,0.0,0.0,3,0.0,0.0
87,Credito,Cumplimiento,2,1393266.73,Bajo,0,0.6666666666666666,696633.5,464422.3333333333,5,0.8666666666666667,603749.0333333333
88,Onboarding,Operativo,4,9773386.85,Alto,0,1.3333333333333333,2443346.75,3257795.6666666665,1,0.9333333333333332,2280456.9666666663
89,Pagos,Reputacional,5,12899635.09,Bajo,0,1.6666666666666667,2579927.0,4299878.333333334,5,2.166666666666667,5589841.833333334
90,Credito,Reputacional,0,0.0,Alto,0,0.0,0.0,0.0,1,0.0,0.0
91,Pagos,Operativo,6,2950982.59,Medio,0,2.0,491830.5,983661.0,3,2.0,983661.0
92,Pagos,Operativo,5,19529728.95,Medio,0,1.6666666666666667,3905945.8,6509909.666666667,3,1.6666666666666667,6509909.666666667
93,Credito,Reputacional,6,4187830.53,Medio,0,2.0,697971.8333333334,1395943.6666666667,3,2.0,1395943.6666666667
94,Credito,Reputacional,2,6024049.36,Alto,0,0.6666666666666666,3012024.5,2008016.3333333333,1,0.4666666666666666,1405611.433333333
95,Credito,Cumplimiento,3,14065802.86,Medio,1,1.0,4688601.0,4688601.0,3,1.0,4688601.0
96,Credito,Reputacional,4,17571661.77,Alto,0,1.3333333333333333,4392915.5,5857220.666666666,1,0.9333333333333332,4100054.4666666663
97,Credito,Cumplimiento,6,8765927.14,Bajo,0,2.0,1460987.8333333333,2921975.6666666665,5,2.6,3798568.3666666667
98,Pagos,Cumplimiento,4,17088393.3,Alto,0,1.3333333333333333,4272098.25,5696131.0,1,0.9333333333333332,3987291.6999999997
99,Credito,Cumplimiento,4,406517.12,Bajo,0,1.3333333333333333,101629.25,135505.66666666666,5,1.7333333333333334,176157.36666666667
100,Onboarding,Cumplimiento,4,746681.07,Alto,0,1.3333333333333333,186670.25,248893.66666666666,1,0.9333333333333332,174225.56666666665
101,Reclamaciones,Cumplimiento,6,18315063.02,Bajo,0,2.0,3052510.5,6105021.0,5,2.6,7936527.3
102,Credito,Operativo,2,3775022.55,Medio,1,0.6666666666666666,1887511.5,1258341.0,3,0.6666666666666666,1258341.0
103,Credito,Reputacional,3,5980974.37,Bajo,0,1.0,1993658.0,1993658.0,5,1.3,2591755.4
104,Pagos,Cumplimiento,3,8597284.03,Medio,0,1.0,2865761.3333333335,2865761.3333333335,3,1.0,2865761.3333333335
105,Credito,Reputacional,2,2079468.06,Medio,1,0.6666666666666666,1039734.0,693156.0,3,0.6666666666666666,693156.0
106,Credito,Reputacional,3,3412803.65,Bajo,0,1.0,1137601.3333333333,1137601.3333333333,5,1.3,1478881.7333333334
107,Credito,Cumplimiento,1,2474547.78,Alto,1,0.3333333333333333,2474548.0,824849.3333333333,1,0.2333333333333333,577394.5333333333
108,Pagos,Operativo,3,11387527.1,Alto,0,1.0,3795842.3333333335,3795842.3333333335,1,0.7,2657089.6333333333
109,Credito,Cumplimiento,1,3135538.98,Alto,0,0.3333333333333333,3135539.0,1045179.6666666666,1,0.2333333333333333,731625.7666666666
110,Reclamaciones,Operativo,3,4671119.21,Alto,0,1.0,1557039.6666666667,1557039.6666666667,1,0.7,1089927.7666666666
111,Pagos,Reputacional,3,6625956.51,Alto,0,1.0,2208652.3333333335,2208652.3333333335,1,0.7,1546056.6333333333
112,Reclamaciones,Operativo,3,2808771.95,Medio,0,1.0,936257.3333333334,936257.3333333334,3,1.0,936257.3333333334
113,Pagos,Operativo,6,2794116.54,Alto,0,2.0,465686.1666666667,931372.3333333334,1,1.4,651960.6333333333
114,Credito,Operativo,3,11805631.8,Medio,1,1.0,3935210.6666666665,3935210.6666666665,3,1.0,3935210.6666666665
115,Reclamaciones,Reputacional,0,0.0,Medio,0,0.0,0.0,0.0,3,0.0,0.0
116,Pagos,Reputacional,3,2913165.9,Medio,0,1.0,971055.3333333334,971055.3333333334,3,1.0,971055.3333333334
117,Onboarding,Operativo,3,10466785.42,Bajo,0,1.0,3488928.3333333335,3488928.3333333335,5,1.3,4535606.833333334
118,Credito,Operativo,3,9385359.61,Bajo,0,1.0,3128453.3333333335,3128453.3333333335,5,1.3,4066989.3333333335
119,Pagos,Cumplimiento,2,6405258.33,Medio,0,0.6666666666666666,3202629.0,2135086.0,3,0.6666666666666666,2135086.0
120,Onboarding,Operativo,4,4886334.25,Bajo,0,1.3333333333333333,1221583.5,1628778.0,5,1.7333333333333334,2117411.4
121,Pagos,Cumplimiento,4,4959852.56,Alto,1,1.3333333333333333,1239963.25,1653284.3333333333,1,0.9333333333333332,1157299.0333333332
122,Onboarding,Operativo,5,5909664.43,Alto,0,1.6666666666666667,1181932.8,1969888.0000000002,1,1.1666666666666667,1378921.6
123,Credito,Cumplimiento,1,951387.72,Medio,0,0.3333333333333333,951388.0,317129.3333333333,3,0.3333333333333333,317129.3333333333
124,Reclamaciones,Reputacional,8,26504367.96,Alto,1,2.6666666666666665,3313046.0,8834789.333333332,1,1.8666666666666665,6184352.533333332
125,Onboarding,Operativo,2,8510555.68,Medio,0,0.6666666666666666,4255278.0,2836852.0,3,0.6666666666666666,2836852.0
126,Pagos,Operativo,5,18245778.01,Medio,0,1.6666666666666667,3649155.6,6081926.0,3,1.6666666666666667,6081926.0
127,Credito,Operativo,7,27868811.64,Alto,0,2.3333333333333335,3981258.8571428573,9289604.0,1,1.6333333333333333,6502722.8
128,Onboarding,Operativo,2,4167024.61,Bajo,0,0.6666666666666666,2083512.5,1389008.3333333333,5,0.8666666666666667,1805710.8333333335
129,Pagos,Cumplimiento,3,9914914.19,Alto,1,1.0,3304971.3333333335,3304971.3333333335,1,0.7,2313479.933333333
130,Pagos,Operativo,7,12850303.05,Alto,0,2.3333333333333335,1835757.5714285714,4283434.333333333,1,1.6333333333333333,2998404.033333333
131,Pagos,Reputacional,0,0.0,Medio,0,0.0,0.0,0.0,3,0.0,0.0
132,Onboarding,Reputacional,5,12300053.74,Medio,1,1.6666666666666667,2460010.8,4100018.0,3,1.6666666666666667,4100018.0
133,Onboarding,Operativo,3,2900241.03,Medio,1,1.0,966747.0,966747.0,3,1.0,966747.0
134,Onboarding,Reputacional,3,5990057.78,Medio,0,1.0,1996686.0,1996686.0,3,1.0,1996686.0
135,Reclamaciones,Operativo,4,19290916.6,Bajo,0,1.3333333333333333,4822729.25,6430305.666666666,5,1.7333333333333334,8359397.366666667
136,Onboarding,Operativo,2,2636086.53,Bajo,0,0.6666666666666666,1318043.5,878695.6666666666,5,0.8666666666666667,1142304.3666666667
137,Onboarding,Reputacional,7,5289468.15,Bajo,0,2.3333333333333335,755638.2857142857,1763156.0,5,3.0333333333333337,2292102.8000000003
138,Onboarding,Operativo,3,6453135.14,Medio,0,1.0,2151045.0,2151045.0,3,1.0,2151045.0
139,Reclamaciones,Reputacional,1,3972654.91,Medio,0,0.3333333333333333,3972655.0,1324218.3333333333,3,0.3333333333333333,1324218.3333333333
140,Onboarding,Cumplimiento,2,5905052.65,Medio,0,0.6666666666666666,2952526.5,1968351.0,3,0.6666666666666666,1968351.0
141,Pagos,Operativo,5,17183883.27,Bajo,0,1.6666666666666667,3436776.6,5727961.0,5,2.166666666666667,7446349.300000002
142,Onboarding,Cumplimiento,3,3088514.27,Medio,0,1.0,1029504.6666666666,1029504.6666666666,3,1.0,1029504.6666666666
143,Pagos,Reputacional,2,6265692.29,Alto,0,0.6666666666666666,3132846.0,2088564.0,1,0.4666666666666666,1461994.7999999998
144,Pagos,Cumplimiento,8,13481215.48,Alto,0,2.6666666666666665,1685151.875,4493738.333333333,1,1.8666666666666665,3145616.833333333
145,Pagos,Cumplimiento,3,12564259.48,Medio,0,1.0,4188086.3333333335,4188086.3333333335,3,1.0,4188086.3333333335
146,Reclamaciones,Reputacional,5,15917820.75,Alto,0,1.6666666666666667,3183564.2,5305940.333333334,1,1.1666666666666667,3714158.233333334
147,Reclamaciones,Cumplimiento,3,3223187.28,Alto,0,1.0,1074395.6666666667,1074395.6666666667,1,0.7,752076.9666666667
148,Reclamaciones,Cumplimiento,2,833243.46,Bajo,0,0.6666666666666666,416621.5,277747.6666666666,5,0.8666666666666667,361071.9666666667
149,Onboarding,Reputacional,1,308902.73,Medio,0,0.3333333333333333,308903.0,102967.66666666666,3,0.3333333333333333,102967.66666666666
150,Pagos,Cumplimiento,1,1919901.98,Medio,0,0.3333333333333333,1919902.0,639967.3333333333,3,0.3333333333333333,639967.3333333333
151,Reclamaciones,Reputacional,1,1402670.57,Bajo,0,0.3333333333333333,1402671.0,467557.0,5,0.43333333333333335,607824.1
152,Reclamaciones,Cumplimiento,5,16329208.02,Alto,0,1.6666666666666667,3265841.6,5443069.333333334,1,1.1666666666666667,3810148.5333333337
153,Onboarding,Reputacional,10,25467357.91,Alto,1,3.3333333333333335,2546735.8,8489119.333333334,1,2.3333333333333335,5942383.533333333
154,Reclamaciones,Reputacional,1,1403494.46,Medio,0,0.3333333333333333,1403494.0,467831.3333333333,3,0.3333333333333333,467831.3333333333
155,Onboarding,Cumplimiento,4,3325060.45,Alto,0,1.3333333333333333,831265.0,1108353.3333333333,1,0.9333333333333332,775847.3333333333
156,Credito,Cumplimiento,2,1446557.67,Bajo,0,0.6666666666666666,723279.0,482186.0,5,0.8666666666666667,626841.8
157,Reclamaciones,Cumplimiento,1,4336835.92,Bajo,0,0.3333333333333333,4336836.0,1445612.0,5,0.43333333333333335,1879295.6
158,Credito,Operativo,2,2586084.09,Medio,0,0.6666666666666666,1293042.0,862028.0,3,0.6666666666666666,862028.0
159,Onboarding,Operativo,4,13173528.7,Bajo,0,1.3333333333333333,3293382.25,4391176.333333333,5,1.7333333333333334,5708529.233333333
160,Pagos,Operativo,5,20361805.24,Bajo,0,1.6666666666666667,4072361.0,6787268.333333334,5,2.166666666666667,8823448.833333334
161,Reclamaciones,Reputacional,6,18653990.55,Medio,0,2.0,3108998.5,6217997.0,3,2.0,6217997.0
162,Onboarding,Cumplimiento,4,17247478.54,Bajo,1,1.3333333333333333,4311869.75,5749159.666666666,5,1.7333333333333334,7473907.566666667
163,Pagos,Reputacional,3,6068187.71,Bajo,0,1.0,2022729.3333333333,2022729.3333333333,5,1.3,2629548.1333333333
164,Pagos,Operativo,0,0.0,Bajo,0,0.0,0.0,0.0,5,0.0,0.0
165,Credito,Cumplimiento,1,752410.52,Alto,0,0.3333333333333333,752411.0,250803.66666666666,1,0.2333333333333333,175562.56666666665
166,Onboarding,Reputacional,0,0.0,Medio,1,0.0,0.0,0.0,3,0.0,0.0
167,Pagos,Cumplimiento,3,9982774.55,Medio,0,1.0,3327591.6666666665,3327591.6666666665,3,1.0,3327591.6666666665
168,Reclamaciones,Reputacional,1,4719872.59,Medio,0,0.3333333333333333,4719873.0,1573291.0,3,0.3333333333333333,1573291.0
169,Reclamaciones,Cumplimiento,2,8127057.92,Alto,0,0.6666666666666666,4063529.0,2709019.333333333,1,0.4666666666666666,1896313.5333333332
170,Credito,Operativo,5,2372213.06,Alto,0,1.6666666666666667,474442.6,790737.6666666666,1,1.1666666666666667,553516.3666666667
171,Pagos,Operativo,1,1468901.8,Medio,0,0.3333333333333333,1468902.0,489634.0,3,0.3333333333333333,489634.0
172,Onboarding,Cumplimiento,1,4658562.54,Alto,0,0.3333333333333333,4658563.0,1552854.3333333333,1,0.2333333333333333,1086998.0333333332
173,Reclamaciones,Reputacional,3,4019958.96,Medio,0,1.0,1339986.3333333333,1339986.3333333333,3,1.0,1339986.3333333333
174,Pagos,Operativo,7,27494145.54,Alto,0,2.3333333333333335,3927735.1428571427,9164715.333333334,1,1.6333333333333333,6415300.733333333
175,Pagos,Operativo,4,16572591.04,Bajo,0,1.3333333333333333,4143147.75,5524197.0,5,1.7333333333333334,7181456.100000001
176,Credito,Operativo,0,0.0,Bajo,0,0.0,0.0,0.0,5,0.0,0.0
177,Reclamaciones,Cumplimiento,1,1993109.66,Medio,1,0.3333333333333333,1993110.0,664370.0,3,0.3333333333333333,664370.0
178,Reclamaciones,Cumplimiento,5,11528048.59,Alto,1,1.6666666666666667,2305609.8,3842683.0,1,1.1666666666666667,2689878.1
179,Onboarding,Reputacional,3,3636381.01,Alto,0,1.0,1212127.0,1212127.0,1,0.7,848488.8999999999
180,Reclamaciones,Reputacional,6,26748092.93,Bajo,1,2.0,4458015.5,8916031.0,5,2.6,11590840.3
181,Onboarding,Reputacional,4,9232145.27,Bajo,1,1.3333333333333333,2308036.25,3077381.6666666665,5,1.7333333333333334,4000596.166666667
182,Reclamaciones,Cumplimiento,1,4424051.26,Alto,0,0.3333333333333333,4424051.0,1474683.6666666665,1,0.2333333333333333,1032278.5666666665
183,Credito,Cumplimiento,1,617898.05,Alto,0,0.3333333333333333,617898.0,205966.0,1,0.2333333333333333,144176.19999999998
184,Reclamaciones,Reputacional,4,19770195.31,Alto,0,1.3333333333333333,4942548.75,6590065.0,1,0.9333333333333332,4613045.499999999
185,Onboarding,Reputacional,0,0.0,Alto,0,0.0,0.0,0.0,1,0.0,0.0
186,Onboarding,Cumplimiento,1,334371.02,Alto,0,0.3333333333333333,334371.0,111457.0,1,0.2333333333333333,78019.9
187,Credito,Reputacional,4,1145228.23,Alto,0,1.3333333333333333,286307.0,381742.6666666666,1,0.9333333333333332,267219.86666666664
188,Reclamaciones,Operativo,2,7512831.12,Medio,0,0.6666666666666666,3756415.5,2504277.0,3,0.6666666666666666,2504277.0
189,Reclamaciones,Cumplimiento,8,26634192.94,Alto,1,2.6666666666666665,3329274.125,8878064.333333332,1,1.8666666666666665,6214645.033333332
190,Credito,Reputacional,1,4030439.73,Bajo,0,0.3333333333333333,4030440.0,1343480.0,5,0.43333333333333335,1746524.0
191,Reclamaciones,Cumplimiento,3,1848902.75,Medio,1,1.0,616301.0,616301.0,3,1.0,616301.0
192,Reclamaciones,Operativo,5,1371486.24,Alto,0,1.6666666666666667,274297.2,457162.00000000006,1,1.1666666666666667,320013.4
193,Onboarding,Cumplimiento,0,0.0,Bajo,0,0.0,0.0,0.0,5,0.0,0.0
194,Reclamaciones,Cumplimiento,3,5997649.9,Medio,0,1.0,1999216.6666666667,1999216.6666666667,3,1.0,1999216.6666666667
195,Reclamaciones,Cumplimiento,3,7090619.97,Bajo,0,1.0,2363540.0,2363540.0,5,1.3,3072602.0
196,Credito,Cumplimiento,1,4958783.2,Alto,0,0.3333333333333333,4958783.0,1652927.6666666665,1,0.2333333333333333,1157049.3666666665
197,Credito,Operativo,2,9713349.59,Alto,0,0.6666666666666666,4856675.0,3237783.333333333,1,0.4666666666666666,2266448.333333333
198,Pagos,Cumplimiento,0,0.0,Alto,0,0.0,0.0,0.0,1,0.0,0.0
199,Onboarding,Cumplimiento,2,7881658.23,Alto,0,0.6666666666666666,3940829.0,2627219.333333333,1,0.4666666666666666,1839053.5333333332
200,Reclamaciones,Reputacional,0,0.0,Medio,0,0.0,0.0,0.0,3,0.0,0.0
201,Reclamaciones,Cumplimiento,3,6358324.67,Medio,0,1.0,2119441.6666666665,2119441.6666666665,3,1.0,2119441.6666666665
202,Pagos,Reputacional,5,13965593.07,Bajo,0,1.6666666666666667,2793118.6,4655197.666666667,5,2.166666666666667,6051756.966666668
203,Reclamaciones,Operativo,3,12508856.51,Alto,0,1.0,4169619.0,4169619.0,1,0.7,2918733.3
204,Onboarding,Operativo,3,1310078.64,Bajo,0,1.0,436693.0,436693.0,5,1.3,567700.9
205,Pagos,Operativo,4,8716218.96,Medio,0,1.3333333333333333,2179054.75,2905406.333333333,3,1.3333333333333333,2905406.333333333
206,Onboarding,Operativo,4,2019306.2,Alto,0,1.3333333333333333,504826.5,673102.0,1,0.9333333333333332,471171.39999999997
207,Pagos,Reputacional,3,7865466.52,Alto,0,1.0,2621822.3333333335,2621822.3333333335,1,0.7,1835275.6333333333
208,Pagos,Cumplimiento,6,27027684.23,Medio,0,2.0,4504614.0,9009228.0,3,2.0,9009228.0
209,Credito,Operativo,3,11802528.39,Medio,0,1.0,3934176.0,3934176.0,3,1.0,3934176.0
210,Onboarding,Cumplimiento,7,8514994.92,Medio,1,2.3333333333333335,1216427.857142857,2838331.6666666665,3,2.3333333333333335,2838331.6666666665
211,Reclamaciones,Reputacional,5,24411775.82,Medio,0,1.6666666666666667,4882355.2,8137258.666666667,3,1.6666666666666667,8137258.666666667
